CATEGORÍA,CÓDIGO DE VEHÍCULO,TIPO TRANSACCIÓN,MARCA,MODELO,PAIS,CLASE,TIPO,FECHA COMPRA (MM/DD/AA),PERSONA NATURAL - JURIDICA
1007028,9996449,COMPRA LOCAL,JETOUR,X50 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,5/28/2015,NATURAL
1007028,9996431,COMPRA LOCAL,JETOUR,X50 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,5/29/2015,NATURAL
1007028,9996435,COMPRA LOCAL,JETOUR,X50 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,5/30/2015,NATURAL
1007028,9996441,COMPRA LOCAL,JETOUR,X50 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,5/31/2015,NATURAL
1007028,9996462,COMPRA LOCAL,JETOUR,X50 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,6/1/2015,NATURAL
1007028,9996446,COMPRA LOCAL,JETOUR,X50 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,6/2/2015,NATURAL
1007028,9996450,COMPRA LOCAL,JETOUR,X50 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,6/3/2015,NATURAL
1007027,10079387,COMPRA LOCAL,NISSAN,KICKS ADVANCE CVT AC 1.6 5P 4X2 TA,MEXICO,JEEP,LIVIANO,6/4/2015,NATURAL
1007027,10045932,COMPRA LOCAL,NISSAN,KICKS ADVANCE CVT AC 1.6 5P 4X2 TA,MEXICO,JEEP,LIVIANO,6/5/2015,NATURAL
1007027,10045934,COMPRA LOCAL,NISSAN,KICKS ADVANCE CVT AC 1.6 5P 4X2 TA,MEXICO,JEEP,LIVIANO,6/6/2015,NATURAL
1007025,10089455,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/7/2015,NATURAL
1007025,10089458,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/8/2015,NATURAL
1007025,10089468,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/9/2015,NATURAL
1007025,10089468,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/10/2015,NATURAL
1007025,10089470,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/11/2015,NATURAL
1007025,10089470,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/12/2015,NATURAL
1007025,10089470,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/13/2015,NATURAL
1007025,10098780,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/14/2015,NATURAL
1007025,10098789,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/15/2015,NATURAL
1007025,10098795,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/16/2015,NATURAL
1007025,10098803,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/17/2015,NATURAL
1007025,10098807,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/18/2015,NATURAL
1007025,10089465,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/19/2015,NATURAL
1007025,10098774,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/20/2015,NATURAL
1007025,10098786,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/21/2015,NATURAL
1007025,10098810,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/22/2015,NATURAL
1007025,10098812,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/23/2015,NATURAL
1007025,10098828,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/24/2015,NATURAL
1007025,10089365,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/25/2015,NATURAL
1007025,10089365,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/26/2015,NATURAL
1007025,10089500,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/27/2015,NATURAL
1007025,10098809,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/28/2015,NATURAL
1007025,10098815,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/29/2015,NATURAL
1007025,10098815,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,6/30/2015,NATURAL
1007025,10098816,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/1/2015,NATURAL
1007025,10098822,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/2/2015,NATURAL
1007025,10089464,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/3/2015,NATURAL
1007025,10089504,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/4/2015,NATURAL
1007025,10089369,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/5/2015,NATURAL
1007025,10089459,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/6/2015,NATURAL
1007025,10089503,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/7/2015,NATURAL
1007025,10089503,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/8/2015,NATURAL
1007025,10089371,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/9/2015,NATURAL
1007025,10089461,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/10/2015,NATURAL
1007025,10089467,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/11/2015,NATURAL
1007025,10089476,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/12/2015,NATURAL
1007025,10089476,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/13/2015,NATURAL
1007025,10057211,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/14/2015,NATURAL
1007025,10057214,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/15/2015,NATURAL
1007025,10044705,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/16/2015,NATURAL
1007025,10049841,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/17/2015,NATURAL
1007025,10049841,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/18/2015,NATURAL
1007025,10044669,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/19/2015,NATURAL
1007025,10044669,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/20/2015,NATURAL
1007025,10044671,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/21/2015,NATURAL
1007025,10044671,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/22/2015,NATURAL
1007025,10044671,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/23/2015,NATURAL
1007025,10005002,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/24/2015,NATURAL
1007025,10005003,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/25/2015,NATURAL
1007025,10005003,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/26/2015,NATURAL
1007025,9986904,COMPRA LOCAL,TOYOTA,HILUX 2.4 CD 4X2 TM DIESEL,ARGENTINA,CAMIONETA,LIVIANO,7/27/2015,NATURAL
1007024,10057623,COMPRA LOCAL,HINO,RM1ESSU-XSE 13.0 4X2 TM DIESEL CN,COLOMBIA,OMNIBUS,PESADO,7/28/2015,NATURAL
1007022,10092764,COMPRA LOCAL,HINO,XZU710L-WKFQL3 AC 4.0 2P 4X2 TM DIESEL CN,COLOMBIA,CAMION,PESADO,7/29/2015,NATURAL
1007022,10034028,COMPRA LOCAL,HINO,XZU710L-WKFQL3 AC 4.0 2P 4X2 TM DIESEL CN,COLOMBIA,CAMION,PESADO,7/30/2015,NATURAL
1007022,10034030,COMPRA LOCAL,HINO,XZU710L-WKFQL3 AC 4.0 2P 4X2 TM DIESEL CN,COLOMBIA,CAMION,PESADO,7/31/2015,NATURAL
1007022,10034027,COMPRA LOCAL,HINO,XZU710L-WKFQL3 AC 4.0 2P 4X2 TM DIESEL CN,COLOMBIA,CAMION,PESADO,8/1/2015,NATURAL
1007021,10069946,IMPORTACION DIRECTA,NISSAN,QASHQAI AC 1.3 5P 4X2 TM,REINO UNIDO,JEEP,LIVIANO,8/2/2015,NATURAL
1007015,10093251,IMPORTACION DIRECTA,SHINERAY,SWM G01 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,8/3/2015,NATURAL
1007015,10094363,IMPORTACION DIRECTA,SHINERAY,SWM G01 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,8/4/2015,NATURAL
1007015,10098600,IMPORTACION DIRECTA,SHINERAY,SWM G01 AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,8/5/2015,NATURAL
1007013,10062371,COMPRA LOCAL,JAC,HFC1160KR1 AC 7.8 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/6/2015,NATURAL
1007013,10062372,COMPRA LOCAL,JAC,HFC1160KR1 AC 7.8 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/7/2015,NATURAL
1007013,10062372,COMPRA LOCAL,JAC,HFC1160KR1 AC 7.8 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/8/2015,NATURAL
1007013,10062372,COMPRA LOCAL,JAC,HFC1160KR1 AC 7.8 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/9/2015,NATURAL
1007013,10062372,COMPRA LOCAL,JAC,HFC1160KR1 AC 7.8 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/10/2015,NATURAL
1007013,9981959,COMPRA LOCAL,JAC,HFC1160KR1 AC 7.8 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/11/2015,NATURAL
1007013,9981957,COMPRA LOCAL,JAC,HFC1160KR1 AC 7.8 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/12/2015,NATURAL
1007012,10033640,COMPRA LOCAL,JAC,HFC1040KN AC 2.7 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/13/2015,NATURAL
1007012,9981459,COMPRA LOCAL,JAC,HFC1040KN AC 2.7 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/14/2015,NATURAL
1007012,9981455,COMPRA LOCAL,JAC,HFC1040KN AC 2.7 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/15/2015,NATURAL
1007010,9981465,COMPRA LOCAL,JAC,HFC1040KN 2.7 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/16/2015,NATURAL
1007010,9981440,COMPRA LOCAL,JAC,HFC1040KN 2.7 2P 4X2 TM DIESEL CN,CHINA POPULAR,CAMION,PESADO,8/17/2015,NATURAL
1007004,9991560,COMPRA LOCAL,SHACMAN,X5000 SX41855R361C AC 10.8 2P 4X2 TM DIESEL,CHINA POPULAR,TRAILER,PESADO,8/18/2015,NATURAL
1007004,9991560,COMPRA LOCAL,SHACMAN,X5000 SX41855R361C AC 10.8 2P 4X2 TM DIESEL,CHINA POPULAR,TRAILER,PESADO,8/19/2015,NATURAL
1007004,9991532,COMPRA LOCAL,SHACMAN,X5000 SX41855R361C AC 10.8 2P 4X2 TM DIESEL,CHINA POPULAR,TRAILER,PESADO,8/20/2015,NATURAL
1007000,10060392,COMPRA LOCAL,BMW,X1 XDRIVE 25E AC 1.5 5P 4X4 TA HYBRID,ALEMANIA,JEEP,LIVIANO,8/21/2015,NATURAL
1006998,10016237,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/22/2015,NATURAL
1006998,10016235,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/23/2015,NATURAL
1006998,10016220,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/24/2015,NATURAL
1006998,9995207,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/25/2015,NATURAL
1006998,9995235,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/26/2015,NATURAL
1006998,9995234,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/27/2015,NATURAL
1006998,9919577,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/28/2015,NATURAL
1006998,9919577,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/29/2015,NATURAL
1006998,9919581,COMPRA LOCAL,DONGFENG,EQ1180GZ5DJ-K21B5-AH-002JY AC 5.9 2P 4X2 TM DIESEL,CHINA POPULAR,CAMION,PESADO,8/30/2015,NATURAL
1006848,9937902,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,8/31/2015,NATURAL
1006848,9937917,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/1/2015,NATURAL
1006848,9937916,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/2/2015,NATURAL
1006848,9937904,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/3/2015,NATURAL
1006848,9937922,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/4/2015,NATURAL
1006848,9937901,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/5/2015,NATURAL
1006848,9937914,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/6/2015,NATURAL
1006848,9937919,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/7/2015,NATURAL
1006848,9937910,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/8/2015,NATURAL
1006848,9937907,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/9/2015,NATURAL
1006848,9937911,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/10/2015,NATURAL
1006848,9937913,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/11/2015,NATURAL
1006848,9937923,COMPRA LOCAL,VOGE,LX300GY-G,CHINA POPULAR,MOTOCICLETA,LIVIANO,9/12/2015,NATURAL
1006700,10032557,IMPORTACION DIRECTA,DR,DR 4.0 AC 1.5 5P 4X2 TM,ITALIA,JEEP,LIVIANO,9/13/2015,NATURAL
1006698,10005212,IMPORTACION DIRECTA,HYUNDAI,SANTA FE HEV SEL AC 1.6 5P 4X4 TA HYBRID,ESTADOS UNIDOS,JEEP,LIVIANO,9/14/2015,NATURAL
1006259,9999062,COMPRA LOCAL,GAC,GS3 GS AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,9/15/2015,NATURAL
1006259,10050479,COMPRA LOCAL,GAC,GS3 GS AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,9/16/2015,NATURAL
1006259,9999081,COMPRA LOCAL,GAC,GS3 GS AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,9/17/2015,NATURAL
1006259,9999048,COMPRA LOCAL,GAC,GS3 GS AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,9/18/2015,NATURAL
1006259,9999012,COMPRA LOCAL,GAC,GS3 GS AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,9/19/2015,NATURAL
1006259,9999012,COMPRA LOCAL,GAC,GS3 GS AC 1.5 5P 4X2 TM,CHINA POPULAR,JEEP,LIVIANO,9/20/2015,NATURAL
1006250,10009157,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/21/2015,NATURAL
1006250,10008924,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/22/2015,NATURAL
1006250,10009163,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/23/2015,NATURAL
1006250,10080527,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/24/2015,NATURAL
1006250,10053354,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/25/2015,NATURAL
1006250,10080507,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/26/2015,NATURAL
1006250,10009154,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/27/2015,NATURAL
1006250,9981270,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/28/2015,NATURAL
1006250,9981270,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/29/2015,NATURAL
1006250,10009146,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,9/30/2015,NATURAL
1006250,9981278,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/1/2015,NATURAL
1006250,9981291,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/2/2015,NATURAL
1006250,9981281,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/3/2015,NATURAL
1006250,10009160,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/4/2015,NATURAL
1006250,9981269,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/5/2015,NATURAL
1006250,10008851,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/6/2015,NATURAL
1006250,9981314,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/7/2015,NATURAL
1006250,10009151,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/8/2015,NATURAL
1006250,9981282,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/9/2015,NATURAL
1006250,9981285,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/10/2015,NATURAL
1006250,9981293,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/11/2015,NATURAL
1006250,9981294,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/12/2015,NATURAL
1006250,9981296,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/13/2015,NATURAL
1006250,9981299,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/14/2015,NATURAL
1006250,10008842,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/15/2015,NATURAL
1006250,10008849,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/16/2015,NATURAL
1006250,10009167,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/17/2015,NATURAL
1006250,9981284,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/18/2015,NATURAL
1006250,9981287,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/19/2015,NATURAL
1006250,10008840,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/20/2015,NATURAL
1006250,9981272,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/21/2015,NATURAL
1006250,9981306,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/22/2015,NATURAL
1006250,10009166,COMPRA LOCAL,GREAT WALL,HAVAL H6 B01 SUPREME AC 1.5 5P 4X2 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/23/2015,NATURAL
1006248,10080518,COMPRA LOCAL,GREAT WALL,TANK 300 SUPREME PLUS AC 2.0 5P 4X4 TA HYBRID,CHINA POPULAR,JEEP,LIVIANO,10/24/2015,NATURAL
1006109,9652448,COMPRA LOCAL,HINO,FC9JL7Z-BB9HFAA AC 5.1 1P 4X2 TM DIESEL,COLOMBIA,OMNIBUS,PESADO,10/25/2015,NATURAL
1006109,9652448,COMPRA LOCAL,HINO,FC9JL7Z-BB9HFAA AC 5.1 1P 4X2 TM DIESEL,COLOMBIA,OMNIBUS,PESADO,10/26/2015,NATURAL
1006109,9968394,COMPRA LOCAL,HINO,FC9JL7Z-BB9HFAA AC 5.1 1P 4X2 TM DIESEL,COLOMBIA,OMNIBUS,PESADO,10/27/2015,NATURAL
1006109,9968394,COMPRA LOCAL,HINO,FC9JL7Z-BB9HFAA AC 5.1 1P 4X2 TM DIESEL,COLOMBIA,OMNIBUS,PESADO,10/28/2015,NATURAL
1006109,9863121,COMPRA LOCAL,HINO,FC9JL7Z-BB9HFAA AC 5.1 1P 4X2 TM DIESEL,COLOMBIA,OMNIBUS,PESADO,10/29/2015,NATURAL
